date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:13:59	66688/66688	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Feb%202024%2002:47:23%20GMT	https://www.anahotelandapartments.com/img/rooms/palatial1.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/rooms/palatial1.jpg	(from https://www.anahotelandapartments.com/rooms)
11:13:59	47520/47520	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2010:13:16%20GMT	https://www.anahotelandapartments.com/img/home-room/hotelpics26.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/home-room/hotelpics26.jpg	(from https://www.anahotelandapartments.com/rooms)
11:14:02	41710/41710	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202023%2004:01:44%20GMT	https://www.anahotelandapartments.com/img/home-room/homeroom3.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/home-room/homeroom3.jpg	(from https://www.anahotelandapartments.com/rooms)
11:14:03	71672/71672	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2009:48:52%20GMT	https://www.anahotelandapartments.com/img/rooms/palacial1.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/rooms/palacial1.jpg	(from https://www.anahotelandapartments.com/rooms)
11:14:03	92620/92620	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2010:00:18%20GMT	https://www.anahotelandapartments.com/img/rooms/palacial.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/rooms/palacial.jpg	(from https://www.anahotelandapartments.com/rooms)
11:14:03	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:04%20GMT	https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.5f.delayed	(from https://www.anahotelandapartments.com/rooms)
11:14:03	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.60.delayed	(from https://www.anahotelandapartments.com/rooms)
11:14:04	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:04%20GMT	https://www.anahotelandapartments.com/css/owl.video.play.png	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/css/owl.video.play.png	(from https://www.anahotelandapartments.com/css/owl.carousel.min.css)
11:14:04	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Apr%202023%2003:44:27%20GMT	https://www.anahotelandapartments.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/fontawesome-webfont3e6e.eot	(from https://www.anahotelandapartments.com/css/font-awesome.min.css)
11:14:05	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Apr%202023%2003:44:27%20GMT	https://www.anahotelandapartments.com/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/fontawesome-webfontd41d.eot	(from https://www.anahotelandapartments.com/css/font-awesome.min.css)
11:14:05	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2006%20Apr%202023%2003:44:26%20GMT	https://www.anahotelandapartments.com/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/fontawesome-webfont3e6e.woff2	(from https://www.anahotelandapartments.com/css/font-awesome.min.css)
11:14:05	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2006%20Apr%202023%2003:44:26%20GMT	https://www.anahotelandapartments.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/fontawesome-webfont3e6e.woff	(from https://www.anahotelandapartments.com/css/font-awesome.min.css)
11:14:05	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2006%20Apr%202023%2003:44:27%20GMT	https://www.anahotelandapartments.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/fontawesome-webfont3e6e.ttf	(from https://www.anahotelandapartments.com/css/font-awesome.min.css)
11:14:06	23146/23146	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2011:39:32%20GMT	https://www.anahotelandapartments.com/fonts/Flaticon.eot	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/Flaticon.eot	(from https://www.anahotelandapartments.com/css/flaticon.css)
11:14:06	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Apr%202023%2003:44:28%20GMT	https://www.anahotelandapartments.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/fontawesome-webfont3e6e.svg	(from https://www.anahotelandapartments.com/css/font-awesome.min.css)
11:14:06	23146/23146	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20May%202023%2011:39:32%20GMT	https://www.anahotelandapartments.com/fonts/Flaticon.eot?	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/Flaticond41d.eot	(from https://www.anahotelandapartments.com/css/flaticon.css)
11:14:06	13840/13840	---M--	200	added ('OK')	font/woff	date:Sat,%2013%20May%202023%2011:39:31%20GMT	https://www.anahotelandapartments.com/fonts/Flaticon.woff	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/Flaticon.woff	(from https://www.anahotelandapartments.com/css/flaticon.css)
11:14:06	34864/34864	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2009:47:55%20GMT	https://www.anahotelandapartments.com/img/rooms/hotela.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/rooms/hotela.jpg	(from https://www.anahotelandapartments.com/rooms)
11:14:06	22968/22968	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2013%20May%202023%2011:39:31%20GMT	https://www.anahotelandapartments.com/fonts/Flaticon.ttf	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/Flaticon.ttf	(from https://www.anahotelandapartments.com/css/flaticon.css)
11:14:07	136527/136527	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2013%20May%202023%2011:39:33%20GMT	https://www.anahotelandapartments.com/fonts/Flaticon.svg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/Flaticon.svg	(from https://www.anahotelandapartments.com/css/flaticon.css)
11:14:07	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Apr%202023%2003:44:26%20GMT	https://www.anahotelandapartments.com/fonts/ElegantIcons.eot	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/ElegantIcons.eot	(from https://www.anahotelandapartments.com/css/elegant-icons.css)
11:14:08	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Apr%202023%2003:44:26%20GMT	https://www.anahotelandapartments.com/fonts/ElegantIcons.eot?	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/ElegantIconsd41d.eot	(from https://www.anahotelandapartments.com/css/elegant-icons.css)
11:14:08	59388/59388	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2006%20Apr%202023%2003:44:25%20GMT	https://www.anahotelandapartments.com/fonts/ElegantIcons.ttf	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/ElegantIcons.ttf	(from https://www.anahotelandapartments.com/css/elegant-icons.css)
11:14:08	63664/63664	---M--	200	added ('OK')	font/woff	date:Thu,%2006%20Apr%202023%2003:44:26%20GMT	https://www.anahotelandapartments.com/fonts/ElegantIcons.woff	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/ElegantIcons.woff	(from https://www.anahotelandapartments.com/css/elegant-icons.css)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.72.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.73.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.74.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.75.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.76.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.77.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.78.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Apr%202023%2003:44:28%20GMT	https://www.anahotelandapartments.com/fonts/ElegantIcons.svg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/fonts/ElegantIcons.svg	(from https://www.anahotelandapartments.com/css/elegant-icons.css)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.7a.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.7b.delayed	(from https://www.anahotelandapartments.com/about)
11:14:08	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.7c.delayed	(from https://www.anahotelandapartments.com/about)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.7d.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.7e.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.7f.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.80.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.81.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.82.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.83.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	25438/25438	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Apr%202023%2009:03:16%20GMT	https://www.anahotelandapartments.com/img/services/services%20(9).jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/services/services%20(9).jpg	(from https://www.anahotelandapartments.com/services)
11:14:09	141713/141713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2005:16:17%20GMT	https://www.anahotelandapartments.com/img/anahotel1.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/anahotel1.jpg	(from https://www.anahotelandapartments.com/about)
11:14:09	34302/34302	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202023%2004:05:01%20GMT	https://www.anahotelandapartments.com/img/services/laundry.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/services/laundry.jpg	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.87.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.88.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.89.delayed	(from https://www.anahotelandapartments.com/services)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.8a.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.8b.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.8c.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.8d.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.8e.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:09	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.8f.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:09	47894/47894	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202023%2004:01:49%20GMT	https://www.anahotelandapartments.com/img/home-room/homeroom2.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/home-room/homeroom2.jpg	(from https://www.anahotelandapartments.com/gallery)
11:14:10	103781/103781	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Feb%202024%2002:51:25%20GMT	https://www.anahotelandapartments.com/img/rooms/ana-restau1.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/rooms/ana-restau1.jpg	(from https://www.anahotelandapartments.com/gallery)
11:14:10	403683/403683	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202023%2004:05:03%20GMT	https://www.anahotelandapartments.com/img/services/restau.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/services/restau.jpg	(from https://www.anahotelandapartments.com/services)
11:14:11	92320/92320	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2009:49:26%20GMT	https://www.anahotelandapartments.com/img/rooms/reception.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/rooms/reception.jpg	(from https://www.anahotelandapartments.com/gallery)
11:14:11	85358/85358	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202023%2004:01:49%20GMT	https://www.anahotelandapartments.com/img/home-room/hotelpics.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/home-room/hotelpics.jpg	(from https://www.anahotelandapartments.com/gallery)
11:14:11	39425/39425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2010:13:15%20GMT	https://www.anahotelandapartments.com/img/home-room/hotelpics6.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/home-room/hotelpics6.jpg	(from https://www.anahotelandapartments.com/gallery)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.96.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.97.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.98.delayed	(from https://www.anahotelandapartments.com/gallery)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.99.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.9a.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.9b.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.9c.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.9d.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.9e.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.9f.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.a0.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.a1.delayed	(from https://www.anahotelandapartments.com/contact)
11:14:12	47386/47386	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202023%2004:01:48%20GMT	https://www.anahotelandapartments.com/img/home-room/ana-about1.jpg	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/img/home-room/ana-about1.jpg	(from https://www.anahotelandapartments.com/gallery)
11:14:12	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:12%20GMT	https://www.anahotelandapartments.com/css/bootstrap.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/css/bootstrap.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:13	159515/159515	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:49:44%20GMT	https://www.anahotelandapartments.com/assets/vendor/bootstrap/css/bootstrap.min.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/assets/vendor/bootstrap/css/bootstrap.min.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:13	90114/90114	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:41:36%20GMT	https://www.anahotelandapartments.com/css/style2.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/css/style2.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:13	35435/35435	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:49:44%20GMT	https://www.anahotelandapartments.com/assets/css/style.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/assets/css/style.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:13	75107/75107	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Mar%202024%2003:27:02%20GMT	https://www.anahotelandapartments.com/css/agency1.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/css/agency1.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:14	61061/61061	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Mar%202024%2003:27:02%20GMT	https://www.anahotelandapartments.com/css/great3.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/css/great3.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:14	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:14%20GMT	https://www.anahotelandapartments.com/css/general.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/css/general.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:14	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:14%20GMT	https://www.anahotelandapartments.com/css/lightbox.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/css/lightbox.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:15	7143/7143	---M-Z	200	added ('OK')	text/css	etag:%225eb03e41-1be7%22	https://cdnjs.cloudflare.com/ajax/libs/ekko-lightbox/5.3.0/ekko-lightbox.css	C:/xampp/htdocs/anahanda/anahanda/cdnjs.cloudflare.com/ajax/libs/ekko-lightbox/5.3.0/ekko-lightbox.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:16	48649/48649	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:50:12%20GMT	https://www.anahotelandapartments.com/vendor/fontawesome-free/css/all.min.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/vendor/fontawesome-free/css/all.min.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:16	92208/92208	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:49:44%20GMT	https://www.anahotelandapartments.com/assets/vendor/icofont/icofont.min.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/assets/vendor/icofont/icofont.min.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:17	53246/53246	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:49:44%20GMT	https://www.anahotelandapartments.com/assets/vendor/boxicons/css/boxicons.min.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/assets/vendor/boxicons/css/boxicons.min.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:17	58129/58129	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:49:44%20GMT	https://www.anahotelandapartments.com/assets/vendor/animate.css/animate.min.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/assets/vendor/animate.css/animate.min.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:17	19929/19929	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:49:44%20GMT	https://www.anahotelandapartments.com/assets/vendor/venobox/venobox.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/assets/vendor/venobox/venobox.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:18	26053/26053	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:49:44%20GMT	https://www.anahotelandapartments.com/assets/vendor/aos/aos.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/assets/vendor/aos/aos.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:18	6951/6951	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jan%202024%2004:50:12%20GMT	https://www.anahotelandapartments.com/vendor/magnific-popup/magnific-popup.css	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/vendor/magnific-popup/magnific-popup.css	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	210640/210640	---MCZ	200	added ('OK')	text/javascript	etag:W/%22336d0-g/6wprihOkYe7HpMswOVDodT6lU%22	https://platform-api.sharethis.com/js/sharethis.js	C:/xampp/htdocs/anahanda/anahanda/platform-api.sharethis.com/js/sharethis.js	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:22%20GMT	https://www.anahotelandapartments.com/files.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/files.php	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:22%20GMT	https://www.anahotelandapartments.com/files	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/files	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.b6.delayed	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/index.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/index.b7.delayed	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.b8.delayed	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	0/-1	---M--	302	error ('')			https://www.anahotelandapartments.com/rooms.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/rooms.b9.delayed	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:22%20GMT	https://www.anahotelandapartments.com/ict-training-center-abuja.php	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/ict-training-center-abuja.php	(from https://www.anahotelandapartments.com/post.php?id=1)
11:14:22	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jul%202024%2010:14:23%20GMT	https://www.anahotelandapartments.com/ict-training-center-abuja	C:/xampp/htdocs/anahanda/anahanda/www.anahotelandapartments.com/ict-training-center-abuja	(from https://www.anahotelandapartments.com/post.php?id=1)
